timestamp,zh-%E4%BA%BA%E9%A1%9E%E5%85%8D%E7%96%AB%E7%BC%BA%E9%99%B7%E7%97%85%E6%AF%92,zh-%E5%82%B3%E6%9F%93%E6%80%A7%E5%96%AE%E6%A0%B8%E7%99%BD%E8%A1%80%E7%90%83%E5%A2%9E%E5%A4%9A%E7%97%87,zh-%E5%87%8F%E8%82%A5,zh-%E5%8F%91%E7%83%AD,zh-%E5%AD%90%E5%AE%AE%E9%A0%B8%E7%99%8C,zh-%E5%AE%89%E5%85%A8%E6%80%A7%E8%A1%8C%E7%82%BA,zh-%E6%83%A1%E7%97%85%E9%AB%94%E8%B3%AA,zh-%E6%85%A2%E7%97%85%E6%AF%92%E5%B1%AC,zh-%E6%8A%97%E5%8F%8D%E8%BD%89%E9%8C%84%E7%97%85%E6%AF%92%E8%97%A5%E7%89%A9,zh-%E6%8B%89%E7%B1%B3%E5%A4%AB%E5%AE%9A,zh-%E7%96%B9,zh-%E8%89%BE%E6%BB%8B%E7%97%85,zh-%E8%9B%8B%E7%99%BD%E9%85%B6%E6%8A%91%E5%88%B6%E5%89%82,zh-%E9%80%86%E8%BD%AC%E5%BD%95%E7%97%85%E6%AF%92,zh-%E9%80%86%E8%BD%AC%E5%BD%95%E9%85%B6%E6%8A%91%E5%88%B6%E5%89%82,zh-%E9%BD%90%E5%A4%9A%E5%A4%AB%E5%AE%9A,zh-HIV%E6%AA%A2%E6%B8%AC,zh
2009-10-31 01:00:00,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,80770
2009-10-31 02:00:00,4,0,0,1,2,0,0,0,0,0,0,5,0,1,0,0,1,108546
2009-10-31 03:00:00,5,0,1,1,1,0,0,0,0,0,0,9,0,1,0,0,1,125707
2009-10-31 04:00:00,1,0,0,1,1,1,0,1,0,0,0,7,0,0,0,0,2,135183
2009-10-31 05:00:00,2,0,2,1,0,0,0,0,0,0,0,6,0,0,0,2,1,117596
2009-10-31 06:00:00,4,0,0,0,4,1,0,0,0,1,0,5,0,1,0,0,0,125138
2009-10-31 07:00:00,1,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,150156
2009-10-31 08:00:00,3,0,2,0,2,2,0,0,0,0,0,5,0,1,0,4,0,138684
2009-10-31 09:00:00,5,0,0,1,1,3,0,0,0,1,0,4,0,0,0,1,0,118079
2009-10-31 10:00:00,4,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,115315
2009-10-31 11:00:00,2,0,0,0,2,0,0,0,0,1,0,2,0,1,0,0,2,127560
2009-10-31 12:00:00,3,0,0,1,2,0,0,0,0,0,0,9,0,0,0,0,1,133811
2009-10-31 13:00:00,3,0,0,0,2,3,0,0,0,0,0,4,0,1,0,0,1,133031
2009-10-31 14:00:00,3,0,0,0,0,1,0,2,0,1,0,5,0,2,0,1,2,130837
2009-10-31 15:00:00,3,0,0,1,2,4,1,1,0,0,0,8,0,1,0,0,0,140144
2009-10-31 16:00:00,6,0,1,0,3,3,0,0,0,0,0,5,0,0,0,0,0,143585
2009-10-31 17:00:00,5,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,118574
2009-10-31 18:00:00,0,0,2,0,0,2,0,0,1,0,0,1,0,1,0,0,0,64294
2009-10-31 19:00:00,6,0,0,2,0,0,1,0,2,0,0,3,0,1,0,0,0,80142
2009-10-31 20:00:00,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,66364
2009-10-31 21:00:00,1,0,1,1,1,3,0,1,0,0,0,5,0,0,0,0,0,62738
2009-10-31 22:00:00,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,51150
2009-10-31 23:00:00,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,57900
2009-11-01 00:00:00,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0,64682
2009-11-01 01:00:00,2,0,0,1,2,1,0,0,0,0,0,5,0,0,0,0,0,74546
2009-11-01 02:00:00,0,0,1,1,0,1,0,0,0,0,0,6,0,0,0,0,0,96520
2009-11-01 03:00:00,5,0,2,0,0,0,0,0,0,0,0,7,0,1,0,0,1,117098
2009-11-01 04:00:00,5,0,0,1,0,1,0,0,0,0,0,2,0,3,0,0,3,133964
2009-11-01 05:00:00,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,128609
2009-11-01 06:00:00,11,0,0,0,5,0,2,0,1,0,0,8,0,2,0,0,0,131453
2009-11-01 07:00:00,1,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,137739
2009-11-01 08:00:00,2,0,1,2,0,2,0,0,0,1,0,3,0,1,0,0,0,132402
2009-11-01 09:00:00,4,0,3,0,0,1,0,0,0,1,0,4,0,0,0,0,2,124496
2009-11-01 10:00:00,5,0,0,1,1,1,0,1,0,0,0,7,0,0,0,0,1,125039
2009-11-01 11:00:00,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,2,126152
2009-11-01 12:00:00,3,0,0,1,5,0,0,0,0,0,0,10,0,2,0,0,1,138089
2009-11-01 13:00:00,5,0,1,0,5,3,0,0,1,1,0,4,0,0,0,0,4,137641
2009-11-01 14:00:00,6,0,0,1,2,1,0,0,0,1,0,9,0,2,0,0,3,135631
2009-11-01 15:00:00,4,0,0,1,3,1,0,0,2,1,0,7,0,1,0,0,0,129504
2009-11-01 16:00:00,5,0,0,1,2,0,0,1,1,0,0,12,0,1,0,0,1,119874
2009-11-01 17:00:00,3,0,0,0,3,0,0,1,0,0,0,8,0,1,0,0,3,82437
2009-11-01 18:00:00,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,61197
2009-11-01 19:00:00,5,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,54101
2009-11-01 20:00:00,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,48251
2009-11-01 21:00:00,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,39090
2009-11-01 22:00:00,0,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,1,47797
2009-11-01 23:00:00,0,0,11,2,3,0,0,0,0,0,0,3,0,0,0,0,0,52397
2009-11-02 00:00:00,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,65595
2009-11-02 01:00:00,0,0,0,1,1,0,1,0,0,0,0,10,0,2,0,0,1,89616
2009-11-02 02:00:00,4,0,0,3,0,0,0,0,0,0,0,5,0,2,0,0,0,108769
2009-11-02 03:00:00,1,0,1,3,1,0,0,0,0,0,0,4,0,0,0,0,0,110876
2009-11-02 04:00:00,3,0,1,0,1,1,0,0,0,0,0,6,0,1,1,0,0,133359
2009-11-02 05:00:00,2,0,1,1,2,1,0,1,0,1,0,4,0,0,0,0,0,114789
2009-11-02 06:00:00,3,0,1,3,2,0,0,0,0,0,0,5,0,3,0,0,1,124428
2009-11-02 07:00:00,1,0,1,1,1,1,0,0,1,0,0,6,0,2,0,1,1,131946
2009-11-02 08:00:00,3,0,1,0,5,1,0,0,0,0,0,21,0,1,0,1,0,139196
2009-11-02 09:00:00,3,0,0,0,2,0,0,0,0,2,0,15,0,3,0,0,1,142854
2009-11-02 10:00:00,3,0,0,0,4,0,1,0,0,1,0,5,1,1,0,0,1,134582
2009-11-02 11:00:00,1,0,0,6,0,1,0,0,1,1,0,5,0,0,1,0,0,128770
2009-11-02 12:00:00,3,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,1,142864
2009-11-02 13:00:00,2,0,1,0,2,1,0,0,0,0,0,8,0,0,0,0,0,136603
2009-11-02 14:00:00,3,0,0,0,2,2,0,1,0,0,0,7,0,1,0,0,0,131219
2009-11-02 15:00:00,1,0,1,1,1,1,0,0,0,0,0,6,0,0,0,0,0,116091
2009-11-02 16:00:00,2,0,2,0,0,1,0,0,0,0,0,6,0,1,0,0,1,93687
2009-11-02 17:00:00,1,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,78044
2009-11-02 18:00:00,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,69973
2009-11-02 19:00:00,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,53996
2009-11-02 20:00:00,2,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,49678
2009-11-02 21:00:00,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,48265
2009-11-02 22:00:00,0,0,0,1,4,1,0,0,0,0,0,4,0,0,0,0,1,63724
2009-11-02 23:00:00,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,1,61608
2009-11-03 00:00:00,2,0,0,1,2,0,0,0,0,1,0,4,0,0,0,1,0,68622
2009-11-03 01:00:00,2,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,0,89445
2009-11-03 02:00:00,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,1,1,121717
2009-11-03 03:00:00,7,0,0,2,1,0,0,0,0,0,0,13,1,1,0,2,1,133625
2009-11-03 04:00:00,8,0,1,4,0,0,0,0,0,0,0,9,1,1,0,0,1,144816
2009-11-03 05:00:00,2,0,0,3,1,0,0,0,0,0,0,2,0,1,0,1,0,126743
2009-11-03 06:00:00,1,0,0,2,2,5,1,0,1,1,0,7,0,2,0,0,0,135847
2009-11-03 07:00:00,0,0,0,5,3,2,1,0,0,0,0,8,0,0,0,2,0,136798
2009-11-03 08:00:00,2,0,0,1,0,0,1,1,1,0,0,9,0,0,0,0,3,140346
2009-11-03 09:00:00,1,0,0,4,3,0,0,0,1,5,0,4,1,2,0,2,1,142457
2009-11-03 10:00:00,2,0,0,2,1,1,0,1,0,2,0,4,0,1,0,0,0,138079
2009-11-03 11:00:00,1,0,0,4,0,2,0,0,1,1,0,2,0,1,0,1,0,131427
2009-11-03 12:00:00,0,0,0,1,1,0,0,1,1,0,0,3,0,1,0,0,1,147082
2009-11-03 13:00:00,1,0,1,5,3,0,0,0,0,0,0,5,0,0,0,0,1,152211
2009-11-03 14:00:00,0,0,1,1,3,3,0,1,0,0,0,7,0,2,0,0,0,143016
2009-11-03 15:00:00,0,0,0,0,4,1,0,0,0,0,0,5,0,0,0,0,0,145858
2009-11-03 16:00:00,1,0,2,2,2,0,0,0,0,1,0,7,1,0,0,1,1,138454
2009-11-03 17:00:00,4,0,2,1,0,0,0,0,0,0,0,6,0,0,0,0,2,108274
2009-11-03 18:00:00,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86889
2009-11-03 19:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,68440
2009-11-03 20:00:00,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,55450
2009-11-03 21:00:00,3,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,49627
2009-11-03 22:00:00,2,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,2,74639
2009-11-03 23:00:00,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,72594
2009-11-04 00:00:00,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,65577
2009-11-04 01:00:00,0,0,0,1,2,0,0,0,0,0,0,9,0,0,0,0,0,97893
2009-11-04 02:00:00,1,0,0,1,0,2,1,0,0,0,0,8,0,0,0,1,0,262902
2009-11-04 03:00:00,6,0,0,2,0,1,0,0,1,0,0,3,0,0,0,1,3,158122
2009-11-04 04:00:00,4,0,1,2,4,0,0,0,0,0,0,3,0,2,0,0,0,146158
2009-11-04 05:00:00,3,0,0,1,1,0,0,0,1,0,0,5,0,0,0,0,1,122067
2009-11-04 06:00:00,5,0,1,0,3,0,0,0,2,0,1,1,0,4,0,0,2,119286
2009-11-04 07:00:00,2,0,0,4,1,1,0,0,0,0,0,5,0,0,0,2,1,126786
2009-11-04 08:00:00,4,1,0,3,2,0,0,0,0,0,0,3,0,3,0,0,0,142264
2009-11-04 09:00:00,1,0,1,5,2,0,0,0,0,0,0,3,0,1,0,2,2,153109
2009-11-04 10:00:00,3,1,0,3,2,0,1,0,0,0,0,10,0,1,0,0,0,144665
2009-11-04 11:00:00,2,0,1,1,0,0,0,0,0,1,0,6,0,1,0,0,0,132917
2009-11-04 12:00:00,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,128096
2009-11-04 13:00:00,1,0,0,4,1,1,0,0,0,1,0,7,0,0,0,0,3,133671
2009-11-04 14:00:00,3,0,0,1,3,1,1,1,3,1,0,5,0,2,0,1,2,146821
2009-11-04 15:00:00,1,0,0,1,6,0,2,0,0,1,0,6,0,0,0,0,4,138984
2009-11-04 16:00:00,9,0,0,4,2,0,0,0,0,1,0,9,0,0,0,1,0,126446
2009-11-04 17:00:00,1,0,0,0,1,0,1,1,0,0,0,11,0,0,0,0,1,98312
2009-11-04 18:00:00,2,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,92001
2009-11-04 19:00:00,2,0,1,1,4,0,1,0,0,0,0,3,0,0,0,0,0,68676
2009-11-04 20:00:00,1,0,0,0,2,0,0,0,0,1,0,1,0,2,0,1,2,55235
2009-11-04 21:00:00,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,54202
2009-11-04 22:00:00,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,70680
2009-11-04 23:00:00,2,0,0,3,0,1,0,1,0,0,0,1,1,0,0,0,0,70925
2009-11-05 00:00:00,2,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,74335
2009-11-05 01:00:00,2,0,1,1,0,3,0,0,1,0,0,0,1,0,0,0,0,100440
2009-11-05 02:00:00,0,0,1,1,5,2,0,0,0,0,0,2,0,0,0,0,1,118270
2009-11-05 03:00:00,0,0,1,3,2,1,0,1,0,1,0,5,0,1,0,0,0,134652
2009-11-05 04:00:00,2,0,0,1,1,0,0,0,0,0,0,6,0,1,0,1,0,135100
2009-11-05 05:00:00,4,0,1,5,4,1,0,0,0,0,0,4,0,1,0,0,0,130794
2009-11-05 06:00:00,3,0,1,2,2,4,0,0,0,1,0,3,0,3,0,1,0,130810
2009-11-05 07:00:00,4,0,1,3,7,2,0,0,1,2,0,4,0,0,0,0,0,129222
2009-11-05 08:00:00,4,0,0,0,1,1,0,0,0,0,0,9,0,3,0,0,1,145340
2009-11-05 09:00:00,4,0,0,1,0,0,1,0,1,3,0,4,0,0,1,0,5,261716
2009-11-05 10:00:00,3,0,15,2,1,2,1,0,1,1,0,5,0,0,0,0,0,144609
2009-11-05 11:00:00,3,0,1,5,2,1,0,0,1,1,0,4,0,1,0,1,0,128045
2009-11-05 12:00:00,3,0,1,4,1,2,0,0,0,0,0,5,0,2,0,0,0,122981
2009-11-05 13:00:00,2,0,0,3,3,4,0,0,0,0,0,6,1,0,0,1,2,131700
2009-11-05 14:00:00,7,0,1,5,3,0,0,1,0,1,0,5,0,0,0,1,0,156349
2009-11-05 15:00:00,6,0,2,4,1,2,0,0,0,0,0,2,0,0,0,1,2,155055
2009-11-05 16:00:00,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,1,2,141611
2009-11-05 17:00:00,0,0,0,0,3,4,1,0,0,0,0,5,0,1,0,0,0,116764
2009-11-05 18:00:00,4,0,1,0,2,1,0,1,0,0,0,4,0,0,0,1,1,87425
2009-11-05 19:00:00,0,0,0,2,1,1,0,0,0,0,0,5,0,0,0,0,0,81972
2009-11-05 20:00:00,3,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,65743
2009-11-05 21:00:00,2,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,66219
2009-11-05 22:00:00,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,69077
2009-11-05 23:00:00,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,66962
2009-11-06 00:00:00,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,66593
2009-11-06 01:00:00,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,93307
2009-11-06 02:00:00,3,0,0,0,4,0,0,1,0,1,0,5,0,0,0,0,2,118264
2009-11-06 03:00:00,2,0,1,1,3,1,0,1,0,0,0,2,0,0,0,1,2,130756
2009-11-06 04:00:00,4,0,0,4,1,0,0,1,0,0,0,5,0,0,0,1,0,129590
2009-11-06 05:00:00,1,0,1,1,2,6,0,0,0,0,0,3,0,0,0,0,2,113331
2009-11-06 06:00:00,3,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,117315
2009-11-06 07:00:00,4,0,0,2,0,1,0,1,0,0,0,3,0,1,0,0,0,127214
2009-11-06 08:00:00,4,0,0,2,1,0,1,0,0,1,0,3,0,0,0,0,1,130824
2009-11-06 09:00:00,6,0,0,3,1,0,1,0,1,4,0,6,0,0,0,0,0,145611
2009-11-06 10:00:00,0,0,1,2,2,2,1,0,0,0,0,7,0,0,0,0,1,142902
2009-11-06 11:00:00,0,0,1,4,2,0,1,0,0,1,0,5,0,0,0,0,1,138924
2009-11-06 12:00:00,0,0,1,4,3,1,0,0,0,0,0,2,0,0,0,0,2,135825
2009-11-06 13:00:00,1,0,0,1,1,2,0,0,0,0,0,3,0,0,0,0,0,128491
2009-11-06 14:00:00,6,0,0,0,2,2,0,1,0,0,0,4,0,0,0,3,1,143049
2009-11-06 15:00:00,2,0,11,2,1,2,0,0,0,0,0,20,0,0,0,1,2,144938
2009-11-06 16:00:00,3,0,3,5,3,1,1,0,0,0,0,11,0,3,0,0,1,124808
2009-11-06 17:00:00,7,0,0,3,1,1,0,0,0,0,0,4,0,1,0,0,1,113968
2009-11-06 18:00:00,3,0,0,0,2,2,0,0,0,1,0,3,0,1,0,0,0,81542
2009-11-06 19:00:00,1,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,72324
2009-11-06 20:00:00,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,74768
2009-11-06 21:00:00,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,66035
2009-11-06 22:00:00,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,61070
2009-11-06 23:00:00,0,0,0,0,2,2,0,0,1,1,0,2,0,0,0,0,0,55928
2009-11-07 00:00:00,2,0,2,0,0,6,0,1,0,0,0,2,0,0,0,0,0,62724
2009-11-07 01:00:00,1,0,1,0,3,5,0,0,0,0,0,2,0,0,0,1,2,87627
2009-11-07 02:00:00,1,0,0,1,1,0,0,0,1,0,0,54,1,1,0,3,2,108044
2009-11-07 03:00:00,1,0,1,0,4,1,0,1,1,3,0,51,0,1,0,3,0,142282
2009-11-07 04:00:00,2,0,1,0,3,3,0,0,0,0,0,46,0,0,0,0,1,143247
2009-11-07 05:00:00,1,0,1,1,1,0,0,1,1,1,0,13,0,0,0,0,0,125889
2009-11-07 06:00:00,2,0,1,0,2,0,0,2,1,0,0,39,0,0,0,1,0,126067
2009-11-07 07:00:00,4,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,124832
2009-11-07 08:00:00,1,0,0,2,1,6,0,0,0,0,0,6,0,0,0,0,1,123469
2009-11-07 09:00:00,4,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,119664
2009-11-07 10:00:00,2,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,122903
2009-11-07 11:00:00,2,0,0,1,0,8,0,0,0,0,0,12,0,0,0,0,1,113842
2009-11-07 12:00:00,3,0,2,0,1,1,0,0,0,1,0,6,0,0,0,0,0,125191
2009-11-07 13:00:00,1,0,0,0,4,0,0,0,0,0,0,6,0,1,0,1,0,132054
2009-11-07 14:00:00,1,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,1,138389
2009-11-07 15:00:00,2,0,0,2,1,1,0,1,0,0,0,12,0,0,0,0,0,142353
2009-11-07 16:00:00,2,0,1,1,2,1,0,0,0,1,0,9,0,0,0,0,0,130548
2009-11-07 17:00:00,0,0,0,2,2,3,0,0,0,0,0,7,0,0,0,0,1,112052
2009-11-07 18:00:00,2,0,1,0,2,1,0,0,1,0,0,7,0,0,0,0,0,96833
2009-11-07 19:00:00,2,0,1,0,1,1,0,0,0,0,0,6,0,0,0,0,0,80981
2009-11-07 20:00:00,0,0,4,3,2,0,0,0,0,0,0,5,0,0,0,0,0,83759
2009-11-07 21:00:00,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,84256
2009-11-07 22:00:00,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,72263
2009-11-07 23:00:00,1,0,0,1,1,1,1,0,0,1,0,2,0,0,0,1,2,69878
2009-11-08 00:00:00,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,70847
2009-11-08 01:00:00,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,3,80225
2009-11-08 02:00:00,1,0,0,1,3,0,0,1,0,0,0,4,0,1,0,1,2,98574
2009-11-08 03:00:00,2,0,1,0,3,2,0,0,0,1,0,7,0,0,0,0,1,113209
2009-11-08 04:00:00,1,0,2,1,2,0,0,0,1,1,0,6,0,0,0,0,0,126721
2009-11-08 05:00:00,2,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,129752
2009-11-08 06:00:00,5,0,0,3,1,4,1,0,0,0,0,11,0,0,0,0,0,131524
2009-11-08 07:00:00,8,0,2,3,0,2,1,0,0,0,0,4,0,1,0,0,2,144196
2009-11-08 08:00:00,4,0,1,2,0,0,0,0,0,0,0,6,0,1,0,0,0,147156
2009-11-08 09:00:00,2,0,0,1,1,1,0,0,0,0,0,9,0,1,0,0,0,148828
2009-11-08 10:00:00,0,0,1,0,0,1,0,0,0,0,0,9,0,1,0,1,0,241932
2009-11-08 11:00:00,2,0,0,1,1,2,0,1,0,1,0,2,0,0,0,0,1,158171
2009-11-08 12:00:00,4,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,1,150048
2009-11-08 13:00:00,3,0,0,0,0,2,0,0,0,2,0,4,0,1,0,0,0,155349
2009-11-08 14:00:00,1,0,0,1,4,1,0,0,0,2,0,4,0,0,0,1,3,166276
2009-11-08 15:00:00,2,0,0,3,1,0,0,0,0,0,0,6,0,0,0,0,0,157108
2009-11-08 16:00:00,5,0,0,1,1,1,0,0,0,1,0,9,0,0,0,0,2,141688
2009-11-08 17:00:00,2,0,0,1,2,2,0,0,0,0,0,3,0,0,0,0,1,113391
2009-11-08 18:00:00,4,0,0,0,4,2,0,0,1,0,0,2,0,0,0,0,0,92387
2009-11-08 19:00:00,4,0,1,1,0,1,0,0,0,0,0,7,0,1,0,0,0,80008
2009-11-08 20:00:00,6,0,0,0,1,1,0,1,0,0,1,5,0,1,0,0,0,74366
2009-11-08 21:00:00,2,0,0,1,1,2,0,0,0,0,0,8,0,0,0,1,0,61518
2009-11-08 22:00:00,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58208
2009-11-08 23:00:00,0,0,1,1,0,1,0,0,1,0,0,0,0,3,0,0,0,53521
2009-11-09 00:00:00,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,55868
2009-11-09 01:00:00,2,0,0,0,2,0,0,0,1,0,0,8,0,0,0,0,0,77813
2009-11-09 02:00:00,8,0,1,3,2,0,0,0,0,1,0,4,0,0,0,0,2,118890
2009-11-09 03:00:00,4,0,1,3,3,3,0,1,0,1,0,4,0,0,0,0,1,125030
2009-11-09 04:00:00,3,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,135255
2009-11-09 05:00:00,0,0,1,2,0,1,0,0,0,0,0,6,0,0,0,0,0,128934
2009-11-09 06:00:00,6,0,2,0,3,0,0,0,0,2,0,7,0,2,0,0,0,125165
2009-11-09 07:00:00,1,0,0,2,2,1,0,0,0,0,0,4,0,0,0,0,2,126116
2009-11-09 08:00:00,3,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,2,127689
2009-11-09 09:00:00,3,0,2,2,4,0,0,0,0,0,0,4,0,0,0,1,1,140611
2009-11-09 10:00:00,4,0,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,134794
2009-11-09 11:00:00,0,0,1,2,2,0,1,0,1,0,0,9,0,0,0,1,0,120973
2009-11-09 12:00:00,1,0,0,3,2,1,0,0,0,0,0,12,0,0,0,1,0,138707
2009-11-09 13:00:00,2,0,1,3,2,1,0,0,0,0,0,11,0,0,0,0,1,146929
2009-11-09 14:00:00,3,0,1,3,2,0,0,0,0,0,0,12,0,0,0,0,0,149884
2009-11-09 15:00:00,3,0,1,1,3,0,0,1,1,0,0,7,0,0,0,0,0,144946
2009-11-09 16:00:00,2,0,1,0,0,3,0,0,0,0,0,3,0,1,0,0,0,133072
2009-11-09 17:00:00,8,0,1,0,1,1,0,0,0,0,0,15,0,0,0,0,0,103950
2009-11-09 18:00:00,1,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,77482
2009-11-09 19:00:00,2,0,3,2,1,0,1,0,0,0,0,7,0,1,0,0,1,71041
2009-11-09 20:00:00,1,0,0,4,6,1,0,0,0,0,0,3,0,0,0,0,1,62061
2009-11-09 21:00:00,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,62800
2009-11-09 22:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,58950
2009-11-09 23:00:00,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,60544
2009-11-10 00:00:00,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,62139
2009-11-10 01:00:00,3,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,83125
2009-11-10 02:00:00,0,0,0,0,1,2,0,0,1,0,0,29,0,1,0,1,0,105726
2009-11-10 03:00:00,2,0,0,1,1,2,0,0,0,0,0,13,0,2,0,0,0,121613
2009-11-10 04:00:00,2,0,0,0,0,0,0,1,1,1,0,9,0,0,0,0,0,129067
2009-11-10 05:00:00,5,0,1,1,2,0,0,1,0,0,0,10,0,0,0,0,2,124472
2009-11-10 06:00:00,4,0,0,1,5,1,1,0,0,1,0,2,0,1,0,0,0,137335
2009-11-10 07:00:00,2,0,1,1,2,1,0,0,0,0,0,8,0,0,0,1,2,133507
2009-11-10 08:00:00,2,0,1,0,3,0,0,0,0,2,1,0,0,0,0,0,2,136038
2009-11-10 09:00:00,0,0,1,1,3,0,0,0,1,1,0,7,0,1,0,0,0,141078
2009-11-10 10:00:00,0,0,2,3,2,0,0,0,0,1,0,5,0,0,0,0,0,131345
2009-11-10 11:00:00,1,0,2,1,1,0,0,0,1,1,0,6,0,0,0,0,1,116180
2009-11-10 12:00:00,1,0,1,1,0,3,0,0,0,0,0,5,0,2,0,0,3,127768
2009-11-10 13:00:00,6,0,1,0,1,1,0,0,0,3,0,15,0,1,0,0,1,135585
2009-11-10 14:00:00,1,0,1,2,2,4,0,0,0,0,0,15,0,1,0,0,0,142279
2009-11-10 15:00:00,1,0,2,2,5,1,1,0,0,1,0,6,0,0,0,1,1,138146
2009-11-10 16:00:00,1,0,0,0,5,0,0,0,0,0,0,14,0,1,0,0,1,123741
2009-11-10 17:00:00,1,0,0,0,6,2,0,0,1,0,0,5,0,0,0,0,0,105259
2009-11-10 18:00:00,4,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,81923
2009-11-10 19:00:00,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,62656
2009-11-10 20:00:00,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,52411
2009-11-10 21:00:00,0,0,1,2,1,1,1,0,0,0,0,3,0,2,0,0,1,49498
2009-11-10 22:00:00,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,50467
2009-11-10 23:00:00,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,52632
2009-11-11 00:00:00,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,3,0,55114
2009-11-11 01:00:00,0,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,1,81356
